system:index,cap_year,capacitymw,comm_year,country,country_lg,fuel1,fuel2,fuel3,fuel4,gppd_idnr,gwh_2013,gwh_2014,gwh_2015,gwh_2016,gwh_estimt,latitude,longitude,name,owner,source,src_latlon,url,.geo
00000000000000001170,0.0,15.5,1997.0,IND,India,Gas,,,,IND0000103,0.0,0.0,0.0,0.0,251.82390225044404,24.8271,92.9737,DLF,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[92.9737130816269,24.827101454618006]}"
0000000000000000117a,0.0,136.5,2015.0,IND,India,Gas,,,,IND0000272,0.0,0.0,125.88,0.0,0.0,23.438,91.274,MONARCHAK CCPP,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[91.27398293330062,23.438008548345234]}"
0000000000000000117b,0.0,726.6,2013.0,IND,India,Gas,,,,IND0000317,958.884,2391.796,3337.293,0.0,0.0,23.4987,91.4385,PALATANA CCPP,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[91.4384801868949,23.49869075485532]}"
0000000000000000117d,0.0,42.0,2006.0,IND,India,Gas,,,,IND0000034,257.83511,304.8328,231.626436,0.0,0.0,23.807,91.565,BARAMURA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[91.56500617813155,23.80699406588921]}"
0000000000000000117e,0.0,135.0,2004.0,IND,India,Gas,,,,IND0000001,631.777928,617.789264,843.747,0.0,0.0,23.8712,91.3602,AGARTALA GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[91.36020373116,23.871222052217572]}"
00000000000000001185,0.0,95.0,2007.0,IND,India,Gas,,,,IND0000379,449.67,416.23,466.77,0.0,0.0,23.626,91.1948,ROKHIA GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[91.19480881178893,23.625979762002228]}"
00000000000000005d32,0.0,431.586,1999.0,IND,India,Gas,,,,IND0000115,1686.62,1527.0,1068.0,0.0,0.0,28.3452,77.3615,F_BAD CCGT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.36150989193023,28.34518828367158]}"
00000000000000005d34,0.0,330.0,2002.0,IND,India,Gas,,,,IND0000344,2356.816,1799.976,1497.798,0.0,0.0,28.6146,77.2528,PRAGATI CCGT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.25280256636259,28.6145777832822]}"
00000000000000005d37,0.0,94.8,2010.0,IND,India,Gas,,,,IND0000377,0.0,0.0,0.0,0.0,0.0,28.7327,77.1016,RITHALA CCCP,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.1015907662646,28.732710599505985]}"
00000000000000005d39,0.0,1371.2,2012.0,IND,India,Gas,,,,IND0000343,605.5337,2156.08,1836.1148,0.0,0.0,28.7962,77.0706,PRAGATI CCCP -III,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.07062129696581,28.79622045321292]}"
00000000000000005de4,0.0,156.1,2001.0,IND,India,Gas,,,,IND0000142,267.9,206.547,136.0644,0.0,0.0,22.3256,69.7399,HAZIRA CCCP,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[69.73987861420947,22.32562111776381]}"
00000000000000005e06,0.0,655.0,1997.0,IND,India,Gas,,,,IND0000314,246.82,290.59,875.54,0.0,0.0,21.78,72.979,PAGUTHAN,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[72.97901580312974,21.78001985863907]}"
00000000000000005e07,0.0,595.2,2010.0,IND,India,Gas,,,,IND0000101,182.13,145.814,384.538,0.0,0.0,22.2396,72.752,DHUVARAN CCPP,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[72.75199612818297,22.239579853059787]}"
00000000000000005e08,0.0,310.0,1994.0,IND,India,Gas,,,,IND0000118,1015.02,699.4,932.13,0.0,0.0,22.3758,73.1017,G.I.P.C.L. GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[73.10168183152625,22.375800634685618]}"
00000000000000005e09,0.0,648.0,1994.0,IND,India,Gas,,,,IND0000120,1281.0,1562.0,923.0,0.0,0.0,21.8242,73.1136,GANDHAR GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[73.11362078635737,21.824185014856468]}"
00000000000000005e37,0.0,419.33,1989.0,IND,India,Gas,,,,IND0000014,1919.942,1611.987,909.0,0.0,0.0,25.1797,76.3188,ANTA GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.31878132562666,25.179704571735815]}"
00000000000000005e39,0.0,330.0,2007.0,IND,India,Gas,,,,IND0000099,933.0686,829.1142,282.7,0.0,0.0,26.7024,77.8492,DHOLPUR,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.8492117084529,26.702415028881767]}"
00000000000000005e7d,0.0,652.0,1989.0,IND,India,Gas,,,,IND0000016,1730.0,1607.0,1465.0,0.0,0.0,26.6282,79.5286,AURAIYA GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[79.52860972693519,26.628178069142354]}"
00000000000000005f00,0.0,1458.0,2009.0,IND,India,Gas,,,,IND0000206,1399.63,559.01,2024.61,0.0,0.0,16.64,80.5504,KONDAPALLI GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[80.55037779735102,16.639985620816898]}"
00000000000000005f04,0.0,220.0,2002.0,IND,India,Gas,,,,IND0000334,466.2978,160.8728,0.0,0.0,0.0,17.0853,82.1283,PEDDAPURAM CCGT(Samalkot),,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[82.12829469976873,17.085317612675713]}"
00000000000000005f05,0.0,468.57,2008.0,IND,India,Gas,,,,IND0000125,0.0,0.0,100.65,0.0,0.0,17.0386,82.1286,GAUTAMI CCCP,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[82.1286088827906,17.038594108994495]}"
00000000000000005f06,0.0,272.3,1995.0,IND,India,Gas,,,,IND0000502,1024.797,638.9885,693.874313,0.0,0.0,16.9345,81.7245,VIJESWARAM GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[81.72447975008583,16.934509762177264]}"
00000000000000005f07,0.0,768.0,2015.0,IND,India,Gas,,,,IND0000137,0.0,0.0,566.89,0.0,12477.468188925226,16.9248,81.8111,GREL CCPP (RAJAMUNDRY),,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[81.81110449754476,16.92481497178808]}"
00000000000000005f08,0.0,388.5,2006.0,IND,India,Gas,,,,IND0000499,171.97,0.0,588.748,0.0,0.0,16.9238,81.8141,VEMAGIRI CCCP,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[81.81411167789696,16.923782656144784]}"
00000000000000005f09,0.0,445.674,2003.0,IND,India,Gas,,,,IND0000158,960.735,573.441,666.941,0.0,0.0,16.9312,81.86,JEGURUPADU GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[81.85998239909024,16.93118839880319]}"
00000000000000005f0a,0.0,445.0,2009.0,IND,India,Gas,,,,IND0000205,0.0,0.0,0.0,0.0,0.0,16.7346,81.8622,KONASEEMA CCCP,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[81.86218168024334,16.734599593689147]}"
00000000000000005f0b,0.0,205.24,1997.0,IND,India,Gas,,,,IND0000134,1056.423,525.099,535.411,0.0,0.0,17.0587,82.3097,GODAVARI GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[82.30971295325526,17.058701822394294]}"
00000000000000005f22,0.0,32.5,2000.0,IND,India,Gas,,,,IND0000180,241.2454096,95.0355786,212.9191786,0.0,0.0,10.9325,79.8216,KARAIKAL,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[79.82160783647502,10.932491962205482]}"
00000000000000005f23,0.0,330.5,2001.0,IND,India,Gas,,,,IND0000313,1425.714127,1142.965769,152.252966,0.0,0.0,11.0749,79.834,P.NALLUR CCGT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[79.83399562419453,11.074906637691072]}"
00000000000000005f25,0.0,101.0,2003.0,IND,India,Gas,,,,IND0000224,594.39,452.527,518.844,0.0,0.0,11.076,79.57,KUTTALAM GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[79.56999211924459,11.075983836623202]}"
00000000000000005f26,0.0,119.8,2005.0,IND,India,Gas,,,,IND0000184,696.22,560.352,620.207,0.0,0.0,11.1208,79.5287,KARUPPUR GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[79.52869949351286,11.120822242173187]}"
00000000000000005f27,0.0,107.0,2001.0,IND,India,Gas,,,,IND0000216,460.268,373.2247,363.398,0.0,0.0,10.5415,79.4507,KOVILKALAPPAL,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[79.45069233751099,10.54151363313048]}"
00000000000000005f59,0.0,186.2,2005.0,IND,India,Gas,,,,IND0000496,1180.791,1014.8,680.475,0.0,0.0,9.3484,78.9235,VALUTHUR GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[78.92349322681015,9.348381165928012]}"
00000000000000005f5a,0.0,52.8,2005.0,IND,India,Gas,,,,IND0000494,362.206,386.916,170.734,0.0,0.0,9.3279,78.9215,VALANTHARVI GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[78.92151836210125,9.32791438621751]}"
00000000000000005f88,0.0,350.0,1998.0,IND,India,Gas,,,,IND0000191,941.0,792.0,131.0,0.0,0.0,9.2404,76.4283,KAYAM KULAM GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.4282965503934,9.240391972981802]}"
00000000000000005f8a,0.0,220.0,2001.0,IND,India,Gas,,,,IND0000444,0.0,0.0,0.0,0.0,0.0,12.9019,74.816,TANIR BAVI,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[74.81599904872515,12.901880909875414]}"
00000000000000005ff1,0.0,48.0,1999.0,IND,India,Gas,,,,IND0000373,234.0,12.214,0.0,0.0,0.0,15.3771,73.877,RELIANCE ENERGY,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[73.8769957629281,15.377104522758906]}"
00000000000000006089,0.0,1147.5,2008.0,IND,India,Gas,,,,IND0000428,2230.0,2519.0,3516.449,0.0,0.0,21.3395,72.9889,SUGEN CCCP,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[72.98889012667428,21.339490378686]}"
0000000000000000608a,0.0,382.5,2012.0,IND,India,Gas,,,,IND0000480,0.0,0.0,834.058,0.0,6214.3640394061185,21.3411,72.9895,UNO SUGEN,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[72.98951849271803,21.341106177084203]}"
0000000000000000608b,0.0,374.571,2009.0,IND,India,Gas,,,,IND0000489,7.955,129.215,1237.589,0.0,0.0,21.2285,72.8705,UTRAN CCCP EXT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[72.87048801071747,21.228494005387592]}"
0000000000000000608c,0.0,135.0,1992.0,IND,India,Gas,,,,IND0000490,0.0,0.0,0.0,0.0,0.0,21.23,72.873,UTRAN GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[72.87300147489245,21.230020037208114]}"
0000000000000000608e,0.0,515.0,1995.0,IND,India,Gas,,,,IND0000114,0.0,0.0,0.0,0.0,0.0,21.111,72.655,ESSAR GT IMP.,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[72.65500334100227,21.11098955520755]}"
0000000000000000608f,0.0,351.0,2012.0,IND,India,Gas,,,,IND0000143,0.0,0.0,0.0,0.0,0.0,21.1652,72.6613,HAZIRA-GSECL,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[72.6612870014397,21.165208568124854]}"
00000000000000006090,0.0,645.0,1992.0,IND,India,Gas,,,,IND0000190,1350.0,1694.0,1174.0,0.0,0.0,21.175,72.6879,KAWAS GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[72.68790279172113,21.174993125091717]}"
0000000000000000609f,0.0,180.0,1993.0,IND,India,Gas,,,,IND0000463,1241.6,1119.27,1149.0,0.0,0.0,19.0018,72.8967,TROMBAY GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[72.89669985139933,19.00178916280468]}"
000000000000000060a4,0.0,672.0,1988.0,IND,India,Gas,,,,IND0000485,3193.677,3393.009,2801.53,0.0,0.0,18.88,72.9715,URAN GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[72.97152029389366,18.880020800184944]}"
000000000000000060b0,0.0,1967.08,2003.0,IND,India,Gas,,,,IND0000371,1409.186,0.045355,1150.497,0.0,0.0,17.5587,73.167,RATNAGIRI GAS,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[73.16698701678673,17.558701660058794]}"
0000000000000000116f,0.0,157.2,1994.0,IND,India,Oil,Gas,,,IND0000228,834.349,855.342825,870.2,0.0,0.0,27.0221,94.8833,LAKWA GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[94.88331748856353,27.022118695280714]}"
0000000000000000128a,0.0,175.0,1992.0,IND,India,Oil,,,,IND0000319,0.0,0.0,0.0,0.0,0.0,34.004,74.9175,PAMPORE GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[74.91748016478972,34.003983573892874]}"
00000000000000005d30,0.0,816.4,1992.0,IND,India,Oil,Gas,,,IND0000089,3315.0,2462.0,2924.0,0.0,0.0,28.5932,77.6101,DADRI GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.61011842880848,28.593213337794925]}"
00000000000000005d33,0.0,270.0,1989.0,IND,India,Oil,Gas,,,IND0000146,1009.043,904.388,445.882,0.0,0.0,28.6194,77.2504,I.P.GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.2503788687653,28.619380295187963]}"
00000000000000005d85,0.0,270.5,2008.0,IND,India,Oil,Gas,,,IND0000364,612.577,1153.89723,1459.399526,0.0,0.0,27.336,70.538,RAMGARH GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[70.53799325634144,27.335987534130613]}"
00000000000000005f15,0.0,200.0,1998.0,IND,India,Oil,,,,IND0000018,804.286,573.274,0.0,0.0,0.0,13.0977,80.2695,B. BRIDGE D.G,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[80.26949817579766,13.097706699079206]}"
00000000000000005f16,0.0,120.0,1996.0,IND,India,Oil,Gas,,,IND0000040,0.821705,2.85387,8.29591247299784,0.0,0.0,13.1021,80.2682,BASIN BRIDGE GT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[80.26819656042133,13.102105261385407]}"
00000000000000005f56,0.0,106.0,2001.0,IND,India,Oil,,,,IND0000390,346.69,243.634,39.954,0.0,0.0,9.9751,78.0445,SAMAYANALLUR DG,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[78.04449889819062,9.975086527984518]}"
00000000000000005f86,0.0,63.96,1997.0,IND,India,Oil,,,,IND0000067,27.9729,8.1158,12.8899,0.0,0.0,9.9975,76.3744,BRAMHAPURAM DG,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.37439172049797,9.99748328911509]}"
00000000000000005f87,0.0,165.0,1999.0,IND,India,Oil,Gas,,,IND0000068,336.68,145.56,3.4172,0.0,0.0,10.074,76.3188,BSES Kerala CCGT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.31878132562666,10.074009296585285]}"
00000000000000005f8b,0.0,21.84,1998.0,IND,India,Oil,,,,IND0000186,0.0,0.0,0.0,0.0,867.6001076221714,12.4837,74.9929,KASARGODE DG,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[74.99288409003896,12.483703307764088]}"
00000000000000005f8c,0.0,128.0,1999.0,IND,India,Oil,,,,IND0000202,186.77924,194.11479,133.4064,0.0,0.0,11.2054,75.8067,KOJIKODE DG,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[75.8067078832645,11.205382358345531]}"
00000000000000005fad,0.0,105.7,2001.0,IND,India,Oil,,,,IND0000389,299.15290324,223.650436183,37.56064325,0.0,0.0,12.2995,78.4038,SAMALPATTI DG,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[78.40378962534541,12.299502290369551]}"
00000000000000005faf,0.0,127.92,1993.0,IND,India,Oil,,,,IND0000512,20.9,0.0,0.0,0.0,0.0,13.1156,77.5838,YELHANKA (DG),,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.58381682154891,13.115615131325896]}"
00000000000000005fef,0.0,81.3,2001.0,IND,India,Oil,,,,IND0000043,0.0,0.0,0.0,0.0,0.0,15.9001,74.5433,BELGAUM DG,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[74.54328818574044,15.900084604308883]}"
00000000000000006091,0.0,702.86,2013.0,IND,India,Oil,Gas,,,IND0000338,0.0,2.20585,454.954,0.0,0.0,20.8986,71.4693,PIPAVAV CCCP,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[71.46932149974705,20.898601832422234]}"
000000000000000060a0,0.0,500.0,1990.0,IND,India,Oil,Gas,,,IND0000462,453.68,770.18,15.0,0.0,0.0,19.0004,72.8983,TROMBAY,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[72.89831564979754,19.000397780850676]}"
000000000000000060a2,0.0,150.0,1965.0,IND,India,Oil,Gas,,,IND0000465,0.0,0.0,0.0,0.0,0.0,19.0004,72.8983,TROMBAY_Oil,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[72.89831564979754,19.000397780850676]}"
0000000000000000119a,0.0,250.0,2015.0,IND,India,Coal,Oil,,,IND0000066,0.0,0.0,106.5792,0.0,3264.225700604145,26.5145,90.5287,BONGAIGAON TPP,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[90.52869592213192,26.51448869851361]}"
00000000000000005d20,0.0,1260.0,1988.0,IND,India,Coal,Oil,,,IND0000380,7330.19,5260.71,3600.7,0.0,0.0,31.0417,76.5847,ROPAR,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.58471481199669,31.04168651053047]}"
00000000000000005d2f,0.0,1820.0,2001.0,IND,India,Coal,Oil,,,IND0000088,12312.0,11466.0,9333.0,0.0,0.0,28.603,77.6078,DADRI (NCTPP),,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.60778449778886,28.60299789476178]}"
00000000000000005d35,0.0,705.0,1977.0,IND,India,Coal,Oil,,,IND0000019,3769.0,2936.0,2013.0,0.0,0.0,28.506,77.3066,BADARPUR,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.30661762968035,28.506005107581093]}"
00000000000000005d36,0.0,135.0,1990.0,IND,India,Coal,Oil,,,IND0000359,323.0415,359.1398,38.21225,0.0,0.0,28.6361,77.2542,RAJGHAT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.2541939483166,28.636121761924844]}"
00000000000000005d3a,0.0,920.0,2000.0,IND,India,Coal,Oil,,,IND0000321,4659.0763,3921.79,1513.72,0.0,0.0,29.3975,76.8763,PANIPAT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.87632153958253,29.397521873786655]}"
00000000000000005d44,0.0,1400.0,2014.0,IND,India,Coal,Oil,,,IND0000362,349.19,5373.91,7262.5005722,0.0,0.0,30.557,76.577,RAJPURA TPP,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.57699488631641,30.55699187436001]}"
00000000000000005d45,0.0,920.0,2003.0,IND,India,Coal,Oil,,,IND0000130,5475.16,4117.339,2853.46,0.0,0.0,30.2666,75.1661,GHTP (LEH.MOH.),,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[75.16608870166797,30.266596995572804]}"
00000000000000005d48,0.0,1980.0,2015.0,IND,India,Coal,Oil,,,IND0000440,0.0,1423.7245,2850.99,0.0,0.0,29.924,75.2372,TALWANDI SABO,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[75.23718383118866,29.924002851866064]}"
00000000000000005d4f,0.0,1320.0,2012.0,IND,India,Coal,Oil,,,IND0000248,5824.62,6147.8,4638.57,0.0,0.0,28.49,76.351,MAHATMA GANDHI TPP,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.35100752701294,28.489981773465626]}"
00000000000000005d50,0.0,1500.0,2011.0,IND,India,Coal,Oil,,,IND0000154,4923.628,6587.527,5418.767,0.0,0.0,28.4849,76.3754,INDRA GANDHI STPP,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.37537915285242,28.48490996182684]}"
00000000000000005d54,0.0,1500.0,2002.0,IND,India,Coal,Oil,,,IND0000431,8556.424,9155.18,5282.0,0.0,0.0,29.179,74.0202,SURATGARH,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[74.02021833761279,29.178985140430424]}"
00000000000000005d56,0.0,440.0,1976.0,IND,India,Coal,Oil,,,IND0000133,1452.889,1286.12,814.866,0.0,0.0,30.2335,74.9247,GNDTP(BHATINDA),,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[74.92470637429278,30.233518011698596]}"
00000000000000005d62,0.0,540.0,2016.0,IND,India,Coal,Oil,,,IND0000136,0.0,0.0,117.654,0.0,7050.7275133049525,31.3841,75.1464,GOINDWAL SAHIB TPP,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[75.14638493786774,31.384101121081862]}"
00000000000000005d92,0.0,250.0,2010.0,IND,India,Coal,Oil,,,IND0000039,1256.636,1255.732,1165.318,0.0,0.0,27.8453,73.2,BARSINGAR LIGNITE,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[73.2000211173721,27.84527821258476]}"
00000000000000005daf,0.0,630.0,1993.0,IND,India,Coal,Oil,,,IND0000122,1710.012,3034.575,2441.21,0.0,0.0,25.2502,72.6765,GANDHI NAGAR,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[72.67650243635606,25.250216218501613]}"
00000000000000005db0,0.0,1080.0,2011.0,IND,India,Coal,Oil,,,IND0000157,3697.34,6555.64,6396.37,0.0,0.0,25.8888,71.3236,JALLIPPA KAPURDI TPP,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[71.32358546088737,25.8888156521004]}"
00000000000000005db1,0.0,250.0,2007.0,IND,India,Coal,Oil,,,IND0000131,287.423,279.25,198.147,0.0,0.0,26.0446,71.2535,GIRAL,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[71.25347776372114,26.044605547659962]}"
00000000000000005dd5,0.0,4620.0,2010.0,IND,India,Coal,Oil,,,IND0000278,27586.2,28127.0,30539.0,0.0,0.0,22.823,69.5532,MUNDRA TPP,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[69.5532090159288,22.823017724675665]}"
00000000000000005dd6,0.0,4000.0,2012.0,IND,India,Coal,Oil,,,IND0000279,21973.0,24501.0,23679.0,0.0,0.0,22.8158,69.5281,MUNDRA UMPP,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[69.52811925746789,22.815791515172616]}"
00000000000000005dd8,0.0,250.0,2005.0,IND,India,Coal,Oil,,,IND0000003,821.798,1153.421,1208.852,0.0,0.0,23.7689,68.6447,AKRIMOTA LIG,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[68.64468148325331,23.768888153665053]}"
00000000000000005dda,0.0,290.0,1996.0,IND,India,Coal,Oil,,,IND0000222,1552.96,1393.879,1375.348,0.0,0.0,23.6626,68.7843,KUTCH LIG.,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[68.7843133948309,23.662604525694714]}"
00000000000000005de3,0.0,740.0,2007.0,IND,India,Coal,Oil,,,IND0000411,525.139,829.691,778.43,0.0,0.0,22.4208,69.8276,SIKKA REP.,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[69.82758056060051,22.420818573390964]}"
00000000000000005e00,0.0,1470.0,1986.0,IND,India,Coal,Oil,,,IND0000507,4542.028,6753.87,5161.538,0.0,0.0,22.8725,73.3588,WANAKBORI,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[73.35881819328388,22.872479108976044]}"
00000000000000005e02,0.0,422.0,1985.0,IND,India,Coal,Oil,,,IND0000461,2465.53,2720.0,2189.0,0.0,0.0,23.0701,72.5933,TORR POWER SAB.,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[72.59328881884889,23.070100229733388]}"
00000000000000005e34,0.0,1240.0,1993.0,IND,India,Coal,Oil,,,IND0000213,8526.276,8010.253,6992.321,0.0,0.0,25.1712,75.8171,KOTA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[75.81712080627511,25.171221630145276]}"
00000000000000005e3a,0.0,680.0,2002.0,IND,India,Coal,Oil,,,IND0000138,2432.6793,3274.84,3454.840529,0.0,0.0,28.0179,78.1326,H_GANJ B,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[78.13260479418123,28.017899341458875]}"
